# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 240:         4.774       52.301      -4.40  SCHIPHOL
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# DD       = Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord, 90=oost, 180=zuid, 270=west, 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# FH       = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# FF       = Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur; 
# FX       = Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# T10N     = Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur; 
# TD       = Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# SQ       = Duur van de zonneschijn (in 0.1 uren) per uurvak, berekend uit globale straling  (-1 for <0.05 uur); 
# Q        = Globale straling (in J/cm2) per uurvak; 
# DR       = Duur van de neerslag (in 0.1 uur) per uurvak; 
# RH       = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# P        = Luchtdruk (in 0.1 hPa) herleid naar zeeniveau, tijdens de waarneming; 
# VV       = Horizontaal zicht tijdens de waarneming (0=minder dan 100m, 1=100-200m, 2=200-300m,..., 49=4900-5000m, 50=5-6km, 56=6-7km, 57=7-8km, ..., 79=29-30km, 80=30-35km, 81=35-40km,..., 89=meer dan 70km); 
# N        = Bewolking (bedekkingsgraad van de bovenlucht in achtsten), tijdens de waarneming (9=bovenlucht onzichtbaar); 
# U        = Relatieve vochtigheid (in procenten) op 1.50 m hoogte tijdens de waarneming; 
# WW       = Weercode (00-99), visueel(WW) of automatisch(WaWa) waargenomen, voor het actuele weer of het weer in het afgelopen uur. Zie http://bibliotheek.knmi.nl/scholierenpdf/weercodes_Nederland; 
# IX       = Weercode indicator voor de wijze van waarnemen op een bemand of automatisch station (1=bemand gebruikmakend van code uit visuele waarnemingen, 2,3=bemand en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 4=automatisch en opgenomen (gebruikmakend van code uit visuele waarnemingen), 5,6=automatisch en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 7=automatisch gebruikmakend van code uit automatische waarnemingen); 
# M        = Mist 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# R        = Regen 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# S        = Sneeuw 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# O        = Onweer 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# Y        = IJsvorming 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T,  T10,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y
# 
  240,20150112,   16,  230,  140,  150,  220,  106,     ,   71,    0,    3,    0,    0,10086,   75,    8,   79,     ,    5,    0,    0,    0,    0,    0
  240,20150112,   17,  210,  130,  130,  190,   90,     ,   74,    0,    0,    0,   -1,10086,   58,    8,   90,   81,    7,    0,    1,    0,    0,    0
  240,20150112,   18,  200,  110,  110,  160,   85,   82,   78,    0,    0,    6,    2,10083,   43,    8,   95,   81,    7,    0,    1,    0,    0,    0
  240,20150112,   19,  210,  110,  110,  150,   90,     ,   82,    0,    0,    0,   -1,10084,   50,    8,   95,   81,    7,    0,    1,    0,    0,    0
  240,20150112,   20,  210,  110,  100,  150,   91,     ,   84,    0,    0,   10,   21,10079,   38,    8,   95,   62,    7,    0,    1,    0,    0,    0
  240,20150112,   21,  210,  110,  100,  150,   90,     ,   82,    0,    0,    7,    5,10076,   56,    8,   95,   58,    7,    0,    1,    0,    0,    0
  240,20150112,   22,  210,  100,  110,  140,   92,     ,   85,    0,    0,   10,   11,10071,   31,    8,   95,   52,    7,    0,    1,    0,    0,    0
  240,20150112,   23,  210,  100,  100,  150,   92,     ,   86,    0,    0,   10,   10,10069,   36,    8,   96,   52,    7,    0,    1,    0,    0,    0
  240,20150112,   24,  210,  100,   80,  140,   92,   83,   87,    0,    0,   10,   14,10063,   28,    8,   97,   58,    7,    0,    1,    0,    0,    0
  240,20150113,    1,  210,   90,  100,  140,   95,     ,   88,    0,    0,   10,   24,10051,   58,    8,   95,   62,    7,    0,    1,    0,    0,    0
  240,20150113,    2,  210,  110,  110,  150,   98,     ,   90,    0,    0,   10,   20,10042,   56,    8,   95,   58,    7,    0,    1,    0,    0,    0
  240,20150113,    3,  210,  120,  120,  160,   97,     ,   89,    0,    0,   10,   13,10034,   36,    8,   95,   52,    7,    0,    1,    0,    0,    0
  240,20150113,    4,  220,  120,  130,  170,   99,     ,   90,    0,    0,    9,   12,10032,   50,    8,   94,   52,    7,    0,    1,    0,    0,    0
  240,20150113,    5,  210,  110,  120,  180,   97,     ,   88,    0,    0,   10,   10,10025,   47,    8,   94,   52,    7,    0,    1,    0,    0,    0
  240,20150113,    6,  220,  120,  110,  160,   96,   90,   88,    0,    0,   10,   14,10021,   57,    8,   95,   52,    7,    0,    1,    0,    0,    0
  240,20150113,    7,  210,  110,  100,  170,   96,     ,   87,    0,    0,    9,   27,10016,   56,    8,   94,   81,    7,    0,    1,    0,    0,    0
  240,20150113,    8,  220,  100,  100,  130,   95,     ,   74,    0,    1,    9,    4,10014,   70,    8,   87,   57,    7,    0,    1,    0,    0,    0
  240,20150113,    9,  230,   80,   80,  130,   92,     ,   78,    0,    3,   10,    9,10015,   65,    8,   91,   61,    7,    0,    1,    0,    0,    0
  240,20150113,   10,  220,   80,   70,  110,   91,     ,   78,    0,   12,   10,    7,10015,   65,    8,   92,   61,    7,    0,    1,    0,    0,    0
  240,20150113,   11,  210,   70,   80,  110,   87,     ,   76,    0,   14,   10,    7,10014,   65,    8,   93,   51,    7,    0,    1,    0,    0,    0
  240,20150113,   12,  230,   70,   70,  110,   88,   85,   76,    0,   15,   10,    6,10011,   64,    8,   92,   57,    7,    0,    1,    0,    0,    0
  240,20150113,   13,  250,   80,   70,  120,   80,     ,   70,    0,   11,   10,   18,10015,   50,    8,   93,   61,    7,    0,    1,    0,    0,    0
  240,20150113,   14,  250,   60,   50,   90,   70,     ,   57,    0,   20,    9,    7,10018,   62,    8,   91,   51,    7,    0,    1,    0,    0,    0
  240,20150113,   15,  220,   50,   50,   80,   70,     ,   55,    2,   16,    0,   -1,10023,   70,    8,   90,   22,    7,    0,    1,    0,    0,    0
  240,20150113,   16,  220,   50,   50,   70,   71,     ,   59,    0,    5,    0,    0,10026,   65,    8,   92,     ,    5,    0,    0,    0,    0,    0
  240,20150113,   17,  210,   60,   80,  100,   77,     ,   63,    0,    0,    0,    0,10022,   65,    8,   91,     ,    5,    0,    0,    0,    0,    0
  240,20150113,   18,  220,   90,  110,  140,   82,   60,   51,    0,    0,    0,   -1,10019,   70,    8,   81,   23,    7,    0,    1,    0,    0,    0
  240,20150113,   19,  240,  100,  100,  150,   77,     ,   39,    0,    0,    0,    0,10027,   71,    6,   77,     ,    5,    0,    0,    0,    0,    0
  240,20150113,   20,  250,   90,   80,  130,   75,     ,   44,    0,    0,    0,    0,10033,   70,    6,   81,     ,    5,    0,    0,    0,    0,    0
  240,20150113,   21,  230,   70,   70,  120,   70,     ,   44,    0,    0,    0,    0,10035,   70,    5,   83,     ,    5,    0,    0,    0,    0,    0
  240,20150113,   22,  250,   60,   60,  100,   67,     ,   39,    0,    0,    0,   -1,10034,   70,    7,   82,   23,    7,    0,    1,    0,    0,    0
  240,20150113,   23,  200,   40,   40,   70,   66,     ,   44,    0,    0,    0,   -1,10029,   67,    8,   86,   51,    7,    0,    1,    0,    0,    0
  240,20150113,   24,  210,   80,   70,  130,   54,   48,   33,    0,    0,    3,    1,10024,   70,    6,   86,   23,    7,    0,    1,    0,    0,    0
  240,20150114,    1,  220,  100,   90,  160,   49,     ,   33,    0,    0,    5,    4,10026,   62,    8,   89,   81,    7,    0,    1,    0,    0,    0
  240,20150114,    2,  210,   60,   60,  120,   49,     ,   34,    0,    0,    0,   -1,10027,   70,    8,   90,   23,    7,    0,    1,    0,    0,    0
  240,20150114,    3,  230,   70,   70,  110,   60,     ,   28,    0,    0,    0,    0,10032,   75,    6,   80,    1,    7,    0,    0,    0,    0,    0
  240,20150114,    4,  230,   90,   90,  130,   56,     ,    9,    0,    0,    0,    0,10035,   75,    2,   72,     ,    5,    0,    0,    0,    0,    0
  240,20150114,    5,  230,   80,   90,  130,   54,     ,    9,    0,    0,    0,    0,10038,   75,    6,   73,     ,    5,    0,    0,    0,    0,    0
  240,20150114,    6,  210,  110,  110,  170,   41,   35,   20,    0,    0,    4,    1,10039,   70,    7,   86,   23,    7,    0,    1,    0,    0,    0
  240,20150114,    7,  210,  100,   90,  140,   41,     ,   20,    0,    0,    4,    3,10043,   70,    7,   86,   23,    7,    0,    1,    0,    0,    0
  240,20150114,    8,  210,   90,   80,  130,   45,     ,   22,    0,    0,    0,   -1,10046,   70,    7,   85,   26,    7,    0,    1,    0,    1,    0
  240,20150114,    9,  200,   90,   90,  140,   36,     ,   19,    0,    2,    2,    1,10050,   70,    7,   89,   22,    7,    0,    1,    0,    0,    0
  240,20150114,   10,  190,   70,   50,  130,   39,     ,   26,    0,   16,    7,   10,10045,   65,    8,   91,   23,    7,    0,    1,    0,    0,    0
  240,20150114,   11,  220,   90,  100,  150,   43,     ,   25,    0,   24,    7,    6,10047,   70,    8,   88,   26,    7,    0,    1,    0,    1,    0
  240,20150114,   12,  250,  100,  100,  170,   34,   26,   22,    0,    6,    8,   20,10050,   43,    8,   92,   82,    7,    0,    1,    0,    0,    0
  240,20150114,   13,  270,   80,  100,  140,   57,     ,   20,    5,   66,    3,    1,10057,   75,    8,   77,   23,    7,    0,    1,    0,    0,    0
  240,20150114,   14,  270,  100,  110,  150,   57,     ,   13,   10,   65,    0,    0,10070,   75,    4,   73,     ,    5,    0,    0,    0,    0,    0
  240,20150114,   15,  260,   90,   90,  140,   51,     ,    5,   10,   47,    0,    0,10083,   75,    4,   72,    2,    7,    0,    0,    0,    0,    0
  240,20150114,   16,  250,   70,   60,  110,   45,     ,    0,    2,    7,    0,    0,10088,   75,    4,   73,     ,    5,    0,    0,    0,    0,    0
  240,20150114,   17,  220,   60,   60,   80,   39,     ,    4,    0,    0,    0,    0,10098,   75,    5,   78,     ,    5,    0,    0,    0,    0,    0
  240,20150114,   18,  190,   50,   50,   70,   32,   13,    5,    0,    0,    0,    0,10100,   70,    4,   82,    1,    7,    0,    0,    0,    0,    0
  240,20150114,   19,  180,   50,   50,   70,   29,     ,    2,    0,    0,    0,    0,10098,   70,    0,   82,     ,    5,    0,    0,    0,    0,    0
  240,20150114,   20,  180,   60,   60,   90,   31,     ,    6,    0,    0,    0,    0,10093,   70,    2,   84,     ,    5,    0,    0,    0,    0,    0
  240,20150114,   21,  180,   70,   80,  110,   37,     ,    6,    0,    0,    0,    0,10084,   75,    8,   80,     ,    5,    0,    0,    0,    0,    0
  240,20150114,   22,  170,   70,   80,  110,   38,     ,   15,    0,    0,    0,    0,10070,   70,    8,   85,     ,    5,    0,    0,    0,    0,    0
  240,20150114,   23,  170,   90,  100,  130,   46,     ,   17,    0,    0,    0,    0,10053,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  240,20150114,   24,  170,  100,  110,  140,   50,   10,   25,    0,    0,    0,   -1,10032,   70,    8,   84,   51,    7,    0,    1,    0,    0,    0
  240,20150115,    1,  170,  110,  110,  160,   56,     ,   31,    0,    0,    0,   -1,10014,   70,    8,   84,   22,    7,    0,    1,    0,    0,    0
  240,20150115,    2,  170,  110,  110,  160,   57,     ,   44,    0,    0,    9,    5, 9995,   63,    8,   91,   81,    7,    0,    1,    0,    0,    0
  240,20150115,    3,  170,  110,  110,  160,   63,     ,   54,    0,    0,   10,   10, 9978,   61,    8,   94,   61,    7,    0,    1,    0,    0,    0
  240,20150115,    4,  180,  100,  110,  140,   73,     ,   61,    0,    0,   10,    9, 9960,   65,    8,   92,   57,    7,    0,    1,    0,    0,    0
  240,20150115,    5,  180,  110,  120,  170,   80,     ,   68,    0,    0,    9,    6, 9942,   56,    8,   92,   58,    7,    0,    1,    0,    0,    0
  240,20150115,    6,  190,  130,  140,  190,   93,   45,   71,    0,    0,    3,    4, 9933,   70,    8,   86,   23,    7,    0,    1,    0,    0,    0
  240,20150115,    7,  200,  130,  140,  200,   95,     ,   73,    0,    0,    5,    1, 9926,   59,    8,   86,   81,    7,    0,    1,    0,    0,    0
  240,20150115,    8,  200,  140,  140,  200,   97,     ,   73,    0,    0,    5,    1, 9926,   59,    8,   85,   57,    7,    0,    1,    0,    0,    0
  240,20150115,    9,  200,  140,  130,  220,  101,     ,   63,    0,    2,    0,   -1, 9922,   75,    8,   77,   23,    7,    0,    1,    0,    0,    0
  240,20150115,   10,  220,  130,  140,  200,   90,     ,   70,    0,    3,    4,    8, 9934,   56,    8,   87,   82,    7,    0,    1,    0,    0,    0
  240,20150115,   11,  210,   90,   80,  160,   81,     ,   66,    0,    5,    8,   11, 9930,   63,    8,   90,   57,    7,    0,    1,    0,    0,    0
  240,20150115,   12,  220,   80,   80,  100,   80,   75,   64,    0,   17,   10,    5, 9929,   62,    8,   90,   51,    7,    0,    1,    0,    0,    0
  240,20150115,   13,  220,   80,   80,  110,   78,     ,   63,    0,   14,   10,    8, 9926,   60,    8,   90,   51,    7,    0,    1,    0,    0,    0
  240,20150115,   14,  200,   80,   80,  120,   74,     ,   61,    0,   12,   10,    7, 9920,   63,    8,   91,   57,    7,    0,    1,    0,    0,    0
  240,20150115,   15,  210,   80,   80,  120,   81,     ,   60,    0,    9,    8,    6, 9920,   70,    8,   87,   23,    7,    0,    1,    0,    0,    0
  240,20150115,   16,  230,  100,  100,  170,   71,     ,   50,    0,    3,    8,    9, 9927,   59,    8,   86,   81,    7,    0,    1,    0,    0,    0
  240,20150115,   17,  210,  100,  110,  140,   76,     ,   48,    0,    0,    0,   -1, 9929,   70,    8,   82,   23,    7,    0,    1,    0,    0,    0
  240,20150115,   18,  220,  110,  100,  150,   79,   65,   47,    0,    0,    0,    0, 9934,   74,    7,   80,    1,    7,    0,    0,    0,    0,    0
  240,20150115,   19,  210,  110,  110,  150,   73,     ,   40,    0,    0,    0,    0, 9941,   72,    8,   80,     ,    5,    0,    0,    0,    0,    0
  240,20150115,   20,  220,  110,  110,  160,   69,     ,   32,    0,    0,    0,    0, 9948,   67,    8,   77,     ,    5,    0,    0,    0,    0,    0
  240,20150115,   21,  230,  110,  110,  160,   74,     ,   17,    0,    0,    0,    0, 9954,   67,    1,   67,     ,    5,    0,    0,    0,    0,    0
  240,20150115,   22,  210,  100,  100,  150,   64,     ,   29,    0,    0,    0,    0, 9962,   64,    8,   78,     ,    5,    0,    0,    0,    0,    0
  240,20150115,   23,  210,  110,  100,  150,   67,     ,   25,    0,    0,    0,    0, 9966,   69,    7,   75,     ,    5,    0,    0,    0,    0,    0
  240,20150115,   24,  220,  120,  120,  180,   65,   55,   15,    0,    0,    0,    0, 9974,   75,    7,   70,     ,    5,    0,    0,    0,    0,    0
  240,20150116,    1,  210,  110,   90,  180,   57,     ,   24,    0,    0,    0,    0, 9979,   71,    1,   79,     ,    5,    0,    0,    0,    0,    0
  240,20150116,    2,  230,  100,   80,  140,   54,     ,   20,    0,    0,    0,    0, 9987,   67,    0,   79,     ,    5,    0,    0,    0,    0,    0
  240,20150116,    3,  210,   80,   70,  120,   50,     ,   19,    0,    0,    0,    0, 9993,   66,    0,   80,     ,    5,    0,    0,    0,    0,    0
  240,20150116,    4,  210,   80,   80,  110,   50,     ,   23,    0,    0,    0,    0,10001,   66,    0,   83,     ,    5,    0,    0,    0,    0,    0
  240,20150116,    5,  210,   80,   80,  120,   47,     ,   22,    0,    0,    0,    0,10006,   68,    0,   84,     ,    5,    0,    0,    0,    0,    0
  240,20150116,    6,  210,   90,   90,  120,   47,   38,   22,    0,    0,    0,    0,10013,   68,    0,   84,     ,    5,    0,    0,    0,    0,    0
  240,20150116,    7,  200,   70,   70,  120,   42,     ,   23,    0,    0,    0,    0,10020,   68,    0,   87,     ,    5,    0,    0,    0,    0,    0
  240,20150116,    8,  200,   70,   70,  100,   40,     ,   24,    0,    1,    0,    0,10028,   67,    0,   89,     ,    5,    0,    0,    0,    0,    0
  240,20150116,    9,  200,   80,   80,  110,   44,     ,   25,    0,   12,    0,    0,10036,   69,    2,   87,     ,    5,    0,    0,    0,    0,    0
  240,20150116,   10,  200,   70,   70,  110,   51,     ,   31,    0,   29,    0,    0,10037,   68,    7,   87,     ,    5,    0,    0,    0,    0,    0
  240,20150116,   11,  200,   60,   50,  100,   62,     ,   33,    2,   52,    0,    0,10039,   70,    5,   82,     ,    5,    0,    0,    0,    0,    0
  240,20150116,   12,  200,   70,   70,  100,   66,   31,   36,    2,   47,    0,    0,10041,   70,    8,   81,     ,    5,    0,    0,    0,    0,    0
  240,20150116,   13,  200,   70,   70,  100,   81,     ,   40,    5,   70,    0,    0,10039,   70,    8,   75,     ,    5,    0,    0,    0,    0,    0
  240,20150116,   14,  200,   70,   70,   90,   73,     ,   36,   10,   80,    0,    0,10038,   72,    1,   77,     ,    5,    0,    0,    0,    0,    0
  240,20150116,   15,  200,   60,   50,   90,   66,     ,   32,   10,   50,    0,    0,10041,   67,    1,   79,     ,    5,    0,    0,    0,    0,    0
  240,20150116,   16,  210,   50,   50,   70,   62,     ,   32,    3,   10,    0,    0,10047,   69,    8,   81,     ,    5,    0,    0,    0,    0,    0
  240,20150116,   17,  200,   40,   40,   70,   59,     ,   34,    0,    0,    0,   -1,10048,   66,    8,   84,   51,    7,    0,    1,    0,    0,    0
  240,20150116,   18,  260,   40,   50,   70,   49,   46,   37,    0,    0,   10,   11,10055,   61,    8,   92,   81,    7,    0,    1,    0,    0,    0
  240,20150116,   19,  220,   30,   30,   70,   45,     ,   36,    0,    0,   10,   13,10060,   65,    8,   94,   61,    7,    0,    1,    0,    0,    0
  240,20150116,   20,  210,   40,   40,   50,   46,     ,   35,    0,    0,    2,    1,10064,   65,    7,   93,   23,    7,    0,    1,    0,    0,    0
  240,20150116,   21,  220,   40,   50,   60,   41,     ,   33,    0,    0,    0,    0,10069,   65,    8,   95,    3,    7,    0,    0,    0,    0,    0
  240,20150116,   22,  250,   30,   30,   50,   41,     ,   25,    0,    0,    0,    0,10078,   67,    8,   89,     ,    5,    0,    0,    0,    0,    0
  240,20150116,   23,  280,   40,   40,   50,   22,     ,    9,    0,    0,    0,    0,10084,   65,    2,   91,     ,    5,    0,    0,    0,    0,    0
  240,20150116,   24,  290,   40,   40,   60,   25,    6,   -1,    0,    0,    0,    0,10092,   70,    0,   83,    1,    7,    0,    0,    0,    0,    0
  240,20150117,    1,  280,   40,   40,   60,   19,     ,   -3,    0,    0,    0,    0,10100,   70,    2,   85,     ,    5,    0,    0,    0,    0,    0
  240,20150117,    2,  260,   40,   40,   50,   13,     ,  -10,    0,    0,    0,    0,10105,   70,    4,   85,     ,    5,    0,    0,    0,    0,    0
  240,20150117,    3,  260,   30,   30,   40,    4,     ,  -16,    0,    0,    0,    0,10108,   70,    1,   86,     ,    5,    0,    0,    0,    0,    0
  240,20150117,    4,  260,   30,   30,   40,    3,     ,  -18,    0,    0,    0,    0,10111,   70,    0,   86,     ,    5,    0,    0,    0,    0,    0
  240,20150117,    5,  220,   30,   40,   50,   -9,     ,  -24,    0,    0,    0,    0,10115,   70,    0,   88,     ,    5,    0,    0,    0,    0,    0
  240,20150117,    6,  210,   40,   40,   50,    1,  -28,  -16,    0,    0,    0,    0,10118,   70,    4,   88,     ,    5,    0,    0,    0,    0,    0
  240,20150117,    7,  210,   40,   40,   50,   -3,     ,  -15,    0,    0,    0,    0,10124,   65,    1,   91,     ,    5,    0,    0,    0,    0,    0
  240,20150117,    8,  190,   40,   40,   50,    0,     ,  -11,    0,    1,    0,    0,10132,   65,    1,   92,     ,    5,    0,    0,    0,    0,    0
  240,20150117,    9,  200,   40,   40,   50,   13,     ,    0,   10,   20,    0,    0,10136,   65,    3,   91,     ,    5,    0,    0,    0,    0,    0
  240,20150117,   10,  210,   40,   50,   60,   41,     ,   11,   10,   59,    0,    0,10139,   70,    2,   81,     ,    5,    0,    0,    0,    0,    0
  240,20150117,   11,  210,   50,   50,   70,   55,     ,   21,   10,   81,    0,    0,10141,   72,    2,   79,     ,    5,    0,    0,    0,    0,    0
  240,20150117,   12,  220,   70,   70,  100,   59,  -21,    7,   10,   97,    0,    0,10139,   79,    1,   69,     ,    5,    0,    0,    0,    0,    0
  240,20150117,   13,  220,   70,   70,   90,   58,     ,    9,    8,   87,    0,    0,10135,   75,    4,   71,     ,    5,    0,    0,    0,    0,    0
  240,20150117,   14,  210,   70,   70,  100,   55,     ,    7,   10,   87,    0,    0,10131,   75,    1,   71,     ,    5,    0,    0,    0,    0,    0
  240,20150117,   15,  200,   70,   60,  110,   44,     ,   -2,   10,   39,    0,    0,10131,   75,    7,   72,     ,    5,    0,    0,    0,    0,    0
  240,20150117,   16,  190,   60,   60,   90,   36,     ,  -12,    3,    7,    0,    0,10128,   75,    6,   71,     ,    5,    0,    0,    0,    0,    0
  240,20150117,   17,  180,   60,   60,  100,   32,     ,  -11,    0,    0,    0,    0,10125,   75,    6,   73,     ,    5,    0,    0,    0,    0,    0
  240,20150117,   18,  180,   60,   50,  100,   31,   17,   -9,    0,    0,    0,    0,10124,   75,    6,   75,     ,    5,    0,    0,    0,    0,    0
  240,20150117,   19,  200,   70,   80,  110,   37,     ,    4,    0,    0,    0,   -1,10125,   68,    8,   79,   51,    7,    0,    1,    0,    0,    0
  240,20150117,   20,  200,   90,   90,  130,   29,     ,    9,    0,    0,    0,   -1,10124,   67,    8,   87,   81,    7,    0,    1,    0,    0,    0
  240,20150117,   21,  200,   80,   80,  110,   30,     ,   10,    0,    0,    0,   -1,10125,   65,    8,   87,   23,    7,    0,    1,    0,    0,    0
  240,20150117,   22,  200,   80,   70,  120,   33,     ,   14,    0,    0,    1,    1,10126,   66,    7,   87,   22,    7,    0,    1,    0,    0,    0
  240,20150117,   23,  200,   70,   60,  100,   30,     ,   10,    0,    0,    0,    0,10125,   65,    8,   87,     ,    5,    0,    0,    0,    0,    0
  240,20150117,   24,  210,   80,   70,  120,   26,   18,    8,    0,    0,    0,    0,10124,   66,    5,   88,    1,    7,    0,    0,    0,    0,    0
  240,20150118,    1,  200,   60,   70,   90,   31,     ,   15,    0,    0,    0,    0,10121,   61,    8,   89,     ,    5,    0,    0,    0,    0,    0
  240,20150118,    2,  190,   70,   60,  100,   27,     ,   12,    0,    0,    0,    0,10120,   60,    8,   90,     ,    5,    0,    0,    0,    0,    0
  240,20150118,    3,  180,   50,   30,   80,   25,     ,   11,    0,    0,    0,    0,10118,   58,    8,   90,   10,    7,    0,    0,    0,    0,    0
  240,20150118,    4,  180,   30,   30,   50,   28,     ,   13,    0,    0,    0,   -1,10116,   58,    8,   90,   52,    7,    0,    1,    0,    0,    0
  240,20150118,    5,  180,   30,   30,   50,   25,     ,   14,    0,    0,    9,    2,10112,   58,    8,   92,   58,    7,    0,    1,    0,    0,    0
  240,20150118,    6,  180,   40,   40,   60,   26,   15,   15,    0,    0,    8,    5,10112,   57,    8,   92,   51,    7,    0,    1,    0,    0,    0
  240,20150118,    7,  190,   40,   50,   60,   28,     ,   19,    0,    0,    7,    2,10111,   50,    8,   94,   58,    7,    0,    1,    0,    0,    0
  240,20150118,    8,  190,   50,   50,   70,   27,     ,   18,    0,    1,    9,    3,10114,   50,    8,   94,   52,    7,    0,    1,    0,    0,    0
  240,20150118,    9,  190,   50,   50,   80,   27,     ,   19,    0,    8,    6,    2,10113,   57,    8,   94,   51,    7,    0,    1,    0,    0,    0
